CUT TREE,VICTIM,Category Damage
T0207188692,T0307217667,2
T0207115613,T0107092628,2
T0207115613,T0107091632,2
T0207115613,T0206131590,1
T0207115613,T0206132588,1
T0207115613,T0206135584,1
T0207103622,T0106083591,1
T0207103622,T0106087598,1
T0207103622,T0106086595,1
T0207103622,T0107093606,1
T0207103622,T0107077603,2
T0207103622,T0207101619,1
T0207143666,T0207123640,2
T0207143666,T0207119642,2
T0207143666,T0207118645,2
T0207143666,T0207123644,2
T0207185681,T0207198655,2
T0207185681,T0207199654,2
T0207185681,T0207197650,2
T0207185681,T0207197649,2
T0207185681,T0207153697,1
T0207185681,T0307202649,2
T0207185681,T0307202656,2
T0207185681,T0307201654,2
T0208133775,T0208144742,2
T0208133775,T0208141746,2
T0208133775,T0208139744,2
T0208133775,T0208141750,2
T0208133775,T0208137747,2
T0208111737,T0108082727,1
T0208111737,T0108082727,1
T0208111737,T0208104702,2
T0208111737,T0208105735,1
T0208111737,T0208100706,2
T0208181719,T0208193757,2
T0208181719,T0208192755,2
T0208109784,T0109092812,1
T0208109784,T0109086821,1
T0208109784,T0208135766,2
T0208109784,T0208139765,2
T0208109784,T0208135766,2
T0208109784,T0208138764,2
T0208109784,T0208134765,2
T0208109784,T0208139766,2
T0208152716,T0208125742,2
T0208110722,T0107090697,2
T0208110722,T0108092703,1
T0208110722,T0108085705,2
T0208140794,T0208162777,1
T0208140794,T0208174768,1
T0208140794,T0209119824,2
T0208140794,T0209123822,2
T0208140794,T0209118822,2
T0208109738,T0208110704,2
T0208120761,T0108085760,1
T0208120761,T0208116726,2
T0208120761,T0208117727,2
T0208120761,T0208116725,2
T0208120761,T0208120730,2
T0208120761,T0208118725,2
T0208107768,T0108099770,1
T0208107768,T0208117736,2
T0208107768,T0208113731,2
T0208107768,T0208115735,2
T0208116721,T0208150725,2
T0208116721,T0208122755,1
T0208116721,T0208148727,2
T0208116721,T0208153729,2
T0208101775,T0109096803,2
T0208101775,T0109091804,2
T0208101775,T0109095803,2
T0208101775,T0109094812,2
T0208101775,T0109093806,2
T0208101775,T0208120771,1
T0208101775,T0208115772,1
T0209145867,T0209167842,2
T0209145867,T0209163842,2
T0209145867,T0209169840,2
T0209145867,T0209110897,1
T0209145867,T0209164842,2
T0209145867,T0209129881,1
T0209145867,T0209165845,2
T0209158803,T0209190811,2
T0209158803,T0209188809,2
T0209158803,T0209165831,1
T0209158803,T0209164827,1
T0209158803,T0209190810,2
T0209158803,T0209165831,1
T0209128874,T0209147894,2
T0209128874,T0209147896,2
T0209128874,T0209151895,2
T0209128874,T0209148899,2
T0209128874,T0209159899,1
T0209128874,T0209143886,1
T0209128874,T0209152897,2
T0209106873,T0209102896,1
T0209106873,T0209102896,1
T0209106873,T0209135869,2
T0209106873,T0210100906,1
T0209177810,T0208181792,1
T0209177810,T0208183784,1
T0209177810,T0209147818,2
T0209177810,T0209141820,2
T0209177810,T0209145813,2
T0209177810,T0209141813,2
T0209141806,T0209171806,2
T0209141806,T0209169804,2
T0209141806,T0209140835,1
T0209141806,T0209175803,2
T0209141806,T0209169803,2
T0209141806,T0209174806,2
T0209141806,T0209171809,2
T0209141806,T0209168808,2
T0209107823,T0109096850,1
T0209107823,T0209138811,2
T0209107823,T0209138808,2
T0209107823,T0209143811,2
T0209190888,T0209174865,1
T0209190888,T0209170860,1
T0209190888,T0209164865,2
T0209190888,T0209166853,1
T0209190888,T0209163850,1
T0209127810,T0109094820,2
T0209127810,T0109094818,2
T0209127810,T0109092817,2
T0209127810,T0208132780,1
T0209127810,T0208133779,1
T0209127810,T0208132779,1
T0209199891,T0210187920,2
T0209199891,T0210188921,2
T0209199891,T0210191920,2
T0209199891,T0210185920,2
T0209163807,T0209192805,2
T0209163807,T0209193803,2
T0209123891,T0109098889,1
T0209123891,T0109092889,1
T0209123891,T0209116859,2
T0209123891,T0209122862,2
T0209123891,T0209120858,2
T0209123891,T0209124855,2
T0209123891,T0209119856,2
T0209123891,T0209107890,1
T0209165800,T0208131795,2
T0209165800,T0208136792,2
T0209165800,T0208134797,2
T0209165800,T0208133799,2
T0209165800,T0208130791,2
T0209165800,T0208131798,2
T0209110886,T0109071890,2
T0209110886,T0109074894,2
T0209110886,T0109078894,2
T0209110886,T0209115851,1
T0209110886,T0209113867,1
T0210142953,T0210140924,2
T0210142953,T0210144918,2
T0210142953,T0210141922,2
T0210142953,T0210145920,2
T0210142953,T0210145921,2
T0210142953,T0210142921,2
T0210138995,T0210154965,2
T0210138995,T0210152965,2
T0210138995,T0210155970,2
T0210101970,T0110092980,1
T0210101970,T0210127943,2
T0210101970,T0210126951,2
T0210101970,T0210123948,2
T0210101970,T0210131947,2
T0210101970,T0210131948,2
T0210135964,T0210116933,2
T0210135964,T0210124936,2
T0210135964,T0210121934,2
T0210135964,T0210124933,2
T0210135964,T0210119935,2
T0210135964,T0210127960,1
T0210135964,T0210131962,1
T0210135964,T0210121931,2
T0210102918,T0110076928,2
T0210102918,T0110071924,2
T0210102918,T0110074924,2
T0210102918,T0110072932,2
T0210102918,T0209113886,1
T0210102918,T0209111889,1
T0210165968,T0210147941,2
T0210165968,T0210144940,2
T0210165968,T0210133949,1
T0210165968,T0210145938,2
T0210165968,T0210148942,2
T0210165968,T0210145956,1
T0210165968,T0210144936,2
T0210101977,T0210126964,1
T0210101977,T0210117969,1
T0210138954,T0110099919,1
T0210138954,T0110099919,1
T0210138954,T0210112929,2
T0210138954,T0210114931,2
T0210138954,T0210113924,2
T0210138954,T0210118928,2
T0210195949,T0210174948,1
T0210195949,T0210162947,1
T0210195949,T0210196916,2
T0210195949,T0210176948,1
T0210195949,T0210177948,1
T0210195949,T0210173948,1
T0210161902,T0210189932,1
T0210161902,T0210184926,1
T0210161902,T0210174916,1
T0210161902,T0210190933,1
T0210161902,T0210182922,2
T0210161902,T0210187930,1
T0210167940,T0210166906,1
T0210167940,T0210133941,2
T0210167940,T0210132940,2
T0210124975,T0210153983,2
T0210124975,T0210156979,2
T0210124975,T0210155981,2
T0210124975,T0210158984,2
T0210124975,T0210157986,2
T0210124975,T0210153979,2
T0210124975,T0210151980,2
T0210102983,T0210119962,1
T0301266055,T0301249059,1
T0301266055,T0301227065,1
T0301272051,T0301279081,2
T0301272051,T0301296054,1
T0301272051,T0301294054,1
T0301230081,T0301263060,1
T0301230081,T0302210111,2
T0301261051,T0301237071,2
T0301261051,T0301241069,2
T0301261051,T0301240069,2
T0301261051,T0301236073,2
T0301261051,T0301239076,2
T0301261051,T0301239073,2
T0301255041,T0301259073,2
T0301255041,T0301284046,1
T0301255041,T0301263070,2
T0301256028,T0301236051,2
T0301256028,T0301237058,2
T0301256028,T0301238055,2
T0301256028,T0301290001,1
T0301256028,T0301236051,2
T0301256028,T0301232053,2
T0301256028,T0301278010,1
T0301256028,T0301239053,2
T0301259045,T0301238014,2
T0301259045,T0301232028,1
T0301259045,T0301239013,2
T0301259045,T0301225023,1
T0301259045,T0301235029,1
T0301234008,T0301204009,2
T0301225092,T0201191064,1
T0301225092,T0301206070,2
T0301225092,T0301206064,2
T0301225092,T0301202067,2
T0301264029,T0301284023,1
T0301220042,T0301251045,1
T0301220042,T0301224071,2
T0301220042,T0301220076,2
T0301297007,T0301270012,1
T0301297007,T0301271012,1
T0301215048,T0201177030,1
T0301215048,T0301202016,2
T0302238183,T0302251191,1
T0302238183,T0302260196,1
T0302238183,T0302251191,1
T0302238183,T0303256214,2
T0302238183,T0303267201,1
T0302238183,T0303258209,2
T0302285140,T0302283105,2
T0302285140,T0302285110,2
T0302285140,T0302288107,2
T0302285140,T0302286105,2
T0302285140,T0302287104,2
T0302285140,T0302287109,2
T0302228101,T0302216132,2
T0302228101,T0302220131,2
T0302282155,T0402314173,2
T0302282155,T0402309171,2
T0302282155,T0402310167,2
T0302280137,T0302266164,2
T0302280137,T0302265162,2
T0302280137,T0302263164,2
T0302280137,T0302262165,2
T0302280137,T0302257165,2
T0302280137,T0302265160,2
T0302280137,T0302264166,2
T0302280137,T0402304119,1
T0302280137,T0402315112,1
T0302231136,T0302203157,2
T0302231136,T0302205152,2
T0302231136,T0302252110,1
T0302231136,T0302209153,2
T0302231136,T0302248115,1
T0302231136,T0302209156,2
T0302231136,T0302208152,2
T0302298117,T0302299125,1
T0302298117,T0402327120,2
T0302298117,T0402327125,2
T0302298117,T0402329125,2
T0302298117,T0402333123,2
T0302298117,T0402328118,2
T0302273106,T0301290082,1
T0302273106,T0302249128,2
T0302273106,T0302246126,2
T0302273106,T0302243125,2
T0302270171,T0302251144,2
T0302270171,T0302247159,1
T0302270171,T0302239155,1
T0302244186,T0302232174,1
T0302244186,T0302222162,2
T0302244186,T0302215156,1
T0302244186,T0302214157,1
T0302215192,T0303246207,2
T0302215192,T0303220202,1
T0302215192,T0303241208,2
T0302215192,T0303242211,2
T0302215192,T0303240208,2
T0302277115,T0401310084,1
T0302277115,T0401314081,1
T0303221235,T0203190201,1
T0303221235,T0203197216,2
T0303291217,T0302281191,1
T0303291217,T0302279186,1
T0303291217,T0303261203,2
T0303291217,T0303259208,2
T0303221216,T0303254220,2
T0303221216,T0303225233,1
T0303221216,T0303257228,2
T0303221216,T0303252220,2
T0303270289,T0303287286,1
T0303270289,T0304261320,2
T0303270289,T0304265318,2
T0303270289,T0304265319,2
T0303270289,T0403303283,1
T0303280209,T0302261187,2
T0303280209,T0302258186,2
T0303280209,T0302262185,2
T0303280209,T0302258187,2
T0303280209,T0302254184,2
T0303280209,T0302243177,1
T0303252273,T0303283263,2
T0303252273,T0303290267,2
T0303252273,T0303285267,2
T0303252273,T0304244310,1
T0303299298,T0303289271,2
T0303299298,T0303294269,2
T0303299298,T0303293265,2
T0303299298,T0303271290,1
T0303299298,T0303272290,1
T0303280204,T0303258228,2
T0303280204,T0303255230,2
T0303280204,T0303256231,2
T0303280204,T0303259228,2
T0303280204,T0303255231,2
T0303237247,T0303208224,2
T0303237247,T0303228236,1
T0303237247,T0303208211,1
T0303237247,T0303218224,1
T0303237247,T0303207209,1
T0303216286,T0303245270,2
T0303216286,T0303248266,2
T0303216286,T0303242269,2
T0303216286,T0303243271,2
T0303216286,T0303244271,2
T0303238282,T0303234251,2
T0303238282,T0303234252,2
T0303238282,T0303227252,2
T0303238282,T0303235251,2
T0303238282,T0303232248,2
T0303238282,T0303233251,2
T0303238282,T0303225279,1
T0303221289,T0204185302,1
T0303221289,T0303229263,2
T0303221289,T0303231257,2
T0303221289,T0303234257,2
T0303221289,T0303230256,2
T0303221289,T0303236259,2
T0303221289,T0303204295,1
T0303221289,T0303236260,2
T0303221289,T0303228256,2
T0303211255,T0203183270,2
T0303211255,T0203183273,2
T0303211255,T0303214250,1
T0303290257,T0403313277,2
T0303290257,T0403317278,2
T0303290257,T0403320281,2
T0303290257,T0403316280,2
T0303290257,T0403321281,2
T0304270307,T0303285274,1
T0304270307,T0304240316,2
T0304270307,T0304242324,2
T0304270307,T0304244320,2
T0304270307,T0304241324,2
T0304269369,T0304241365,2
T0304269369,T0304268336,1
T0304269369,T0304242365,2
T0304269369,T0304238369,2
T0304208334,T0204182300,1
T0304208334,T0204181300,1
T0304208334,T0204179316,2
T0304208334,T0204179315,2
T0304289384,T0304254371,2
T0304289384,T0304255370,2
T0304289384,T0304258368,2
T0304289384,T0304256373,2
T0304289384,T0304252372,2
T0304289384,T0304283368,1
T0304289384,T0304255368,2
T0304289384,T0304257370,2
T0304289384,T0304256376,2
T0304289384,T0304256377,2
T0304282356,T0304263332,2
T0304282356,T0304268329,2
T0304282356,T0304263332,2
T0304282356,T0304269328,2
T0304297334,T0304267338,2
T0304297334,T0304266339,2
T0304297334,T0403302298,1
T0304297334,T0404300311,1
T0304278384,T0305278412,2
T0304278384,T0305278415,2
T0304278384,T0305272416,2
T0304278384,T0305273418,2
T0304278384,T0404304383,1
T0304278384,T0404305383,1
T0304278384,T0404311383,1
T0304245356,T0304246339,1
T0304245356,T0304213358,2
T0304245356,T0304246332,1
T0304245356,T0304246332,1
T0304245356,T0304212354,2
T0304241375,T0304268352,2
T0304241375,T0304269360,2
T0304241375,T0305219408,1
T0304241375,T0305216413,1
T0304241375,T0305220408,1
T0304252351,T0304288365,1
T0304252351,T0304263387,2
T0304252351,T0304264379,2
T0304226337,T0304242363,2
T0304226337,T0304244368,2
T0304226337,T0304259360,1
T0304238330,T0303219297,2
T0304238330,T0304208313,1
T0304238330,T0304220300,2
T0304238330,T0304208313,1
T0304238330,T0304217303,2
T0304212303,T0204190333,2
T0304212303,T0303248278,1
T0304212303,T0303244281,1
T0305263400,T0304243377,1
T0305263400,T0304246381,1
T0305263400,T0304239375,2
T0305264438,T0305256414,1
T0305264438,T0305236428,2
T0305264438,T0305237426,2
T0305264438,T0305232428,2
T0305263441,T0305288425,2
T0305263441,T0305295423,2
T0305263441,T0305251457,1
T0305263441,T0305237476,1
T0305296469,T0305272493,2
T0305296469,T0305277492,2
T0305296469,T0305276497,2
T0305296469,T0305275496,2
T0305296469,T0305278493,2
T0305296469,T0405314454,1
T0305208496,T0205180486,2
T0305208496,T0205182488,2
T0305208496,T0205176492,2
T0305208496,T0305202472,1
T0305232434,T0304241398,2
T0305232434,T0305241404,2
T0305232434,T0305233400,2
T0305214487,T0305233499,1
T0305214487,T0305225494,1
T0305214487,T0306233514,2
T0305214487,T0306234514,2
T0305214487,T0306235516,2
T0305214487,T0306231515,2
T0305207401,T0205187402,1
T0305207401,T0304205371,2
T0305207401,T0304208364,2
T0305207401,T0304209372,2
T0305207401,T0304206370,2
T0305246442,T0305252472,2
T0305246442,T0305254470,2
T0305246442,T0305249474,2
T0305243474,T0305274472,2
T0305243474,T0305274474,2
T0305243474,T0305280475,2
T0305243474,T0306242510,1
T0305243474,T0306242510,1
T0305243474,T0306242511,1
T0305272448,T0305296434,2
T0305272448,T0305258479,1
T0305272448,T0305297435,2
T0305272448,T0305258479,1
T0305272448,T0405303434,2
T0305284468,T0305257486,1
T0305284468,T0405304445,2
T0305284468,T0405304442,2
T0305284468,T0405305445,2
T0305284468,T0405306444,2
T0305284468,T0405303443,2
T0305271452,T0305284419,2
T0305271452,T0305285424,2
T0305271452,T0305265455,1
T0305271452,T0305236469,1
T0305271452,T0305235470,1
T0305271452,T0305235469,1
T0306298582,T0307293613,2
T0306298582,T0307292608,2
T0306298582,T0406326577,1
T0306244547,T0306206545,2
T0306244547,T0306205544,2
T0306244547,T0306211544,2
T0306244547,T0306214543,2
T0306244547,T0306209546,2
T0306244547,T0306241522,1
T0306244547,T0306241520,1
T0306265504,T0305240481,2
T0306265504,T0305246481,2
T0306265504,T0305255495,1
T0306203550,T0206179563,2
T0306203550,T0306217522,1
T0306203550,T0306210536,1
T0306203550,T0306215526,1
T0306272555,T0306295585,1
T0306272555,T0306298589,1
T0306272555,T0306295585,1
T0306272555,T0306297572,2
T0306265542,T0306270508,2
T0306265542,T0306272506,2
T0306265542,T0306241546,1
T0306265542,T0306270513,2
T0306265542,T0306271509,2
T0306265542,T0306270507,2
T0306201558,T0206194538,1
T0306201558,T0206164547,2
T0306201558,T0206169546,2
T0306201558,T0206164546,2
T0306201558,T0206165547,2
T0306201558,T0206167550,2
T0306201558,T0206164545,2
T0306214589,T0207185628,1
T0306214589,T0207187626,1
T0306214589,T0306239572,2
T0306214589,T0306244570,2
T0306214589,T0307204603,1
T0306290558,T0306281526,2
T0306290558,T0306284530,2
T0306290558,T0306282530,2
T0306290558,T0306284529,2
T0306290558,T0306282528,2
T0306290558,T0306258548,1
T0306252515,T0305233489,2
T0306252515,T0305231488,2
T0306252515,T0305216483,1
T0306258584,T0306289578,2
T0306258584,T0306288581,2
T0306258584,T0307251614,1
T0306207512,T0306242512,2
T0306207512,T0306238517,2
T0306207512,T0306243513,2
T0306207512,T0306244512,2
T0306293540,T0306290506,2
T0306293540,T0306292505,2
T0306293540,T0306263539,1
T0306293540,T0306292502,2
T0307268634,T0307283604,2
T0307268634,T0307233646,1
T0307268634,T0307254639,1
T0307268634,T0307276607,2
T0307268634,T0307279600,2
T0307268634,T0307279607,2
T0307268634,T0307277602,2
T0307268634,T0307281606,2
T0307233654,T0207199669,2
T0307233654,T0207199668,2
T0307233654,T0207199663,2
T0307233654,T0307202670,2
T0307232684,T0307207665,2
T0307232684,T0307210648,1
T0307219673,T0307237696,1
T0307219673,T0307243694,2
T0307219673,T0307249692,2
T0307219673,T0307244694,2
T0307219673,T0307230687,1
T0307219673,T0307247691,2
T0307219673,T0308244703,1
T0307219673,T0308250710,1
T0307219673,T0308242701,1
T0307219673,T0308248710,1
T0307283621,T0307291633,1
T0307283621,T0407311643,2
T0307283621,T0407311637,2
T0307283621,T0407310642,2
T0307283621,T0407311640,2
T0307252668,T0307240641,2
T0307252668,T0307244640,2
T0307252668,T0307222657,1
T0307252668,T0307236662,1
T0307252668,T0307242639,2
T0307252668,T0307239640,2
T0307278694,T0307282692,1
T0307278694,T0308260722,2
T0307278694,T0308263725,2
T0307278694,T0407303681,1
T0307278694,T0407311677,1
T0307216692,T0208196725,2
T0307216692,T0307249673,1
T0307216692,T0308203723,2
T0307235605,T0306211594,1
T0307255678,T0307278656,2
T0307255678,T0307275661,2
T0307255678,T0308234704,1
T0307255678,T0308236702,1
T0307255678,T0308237700,1
T0307282650,T0307249634,1
T0307282650,T0307264641,1
T0307282650,T0307269622,2
T0307282650,T0307264621,2
T0307282650,T0307263616,2
T0307229649,T0207196668,1
T0307229649,T0307245626,2
T0307229649,T0307209660,1
T0307229649,T0307207661,1
T0307253609,T0306214584,1
T0307253609,T0306231577,2
T0307253609,T0306238580,2
T0307253609,T0306234583,2
T0307253609,T0306230581,2
T0307253609,T0306232596,1
T0307210619,T0207198620,1
T0307210619,T0207178622,1
T0307210619,T0306211583,2
T0307210619,T0306217588,2
T0307210619,T0306211586,2
T0308264762,T0308277750,1
T0308264762,T0308248785,2
T0308264762,T0308243789,2
T0308264762,T0308287741,1
T0308225714,T0308226735,1
T0308225714,T0308262712,2
T0308266769,T0308251797,2
T0308266769,T0308250792,2
T0308266769,T0308254793,2
T0308221732,T0308234761,2
T0308221732,T0308233765,2
T0308221732,T0308236766,2
T0308221732,T0308256746,1
T0308221732,T0308235767,2
T0308270769,T0308299754,2
T0308270769,T0308256796,1
T0308270769,T0308296750,2
T0308270769,T0308299754,2
T0308202782,T0208172799,2
T0308202782,T0208168797,2
T0308202782,T0208169799,2
T0308202782,T0208167793,2
T0308202782,T0209171800,2
T0308202782,T0308216750,1
T0308202782,T0308209766,1
T0308202782,T0308216750,1
T0308202782,T0308216750,1
T0308245758,T0308259791,2
T0308217796,T0309228821,2
T0308217796,T0309224824,2
T0308217796,T0309224823,2
T0308217796,T0309231826,2
T0308217796,T0309225824,2
T0308217796,T0309231827,2
T0308211740,T0308227716,2
T0308249781,T0308281770,2
T0308249781,T0308282766,2
T0308249781,T0308283766,2
T0308249781,T0308280772,2
T0308276741,T0308250725,1
T0308276741,T0308253727,1
T0308276741,T0308253711,2
T0308276741,T0308248723,1
T0308276741,T0308252726,1
T0308241708,T0308273730,2
T0308241708,T0308269728,2
T0308241708,T0308258734,1
T0309210810,T0308225785,2
T0309210810,T0308228781,2
T0309210810,T0308230786,2
T0309231856,T0209196853,2
T0309231856,T0209195846,2
T0309231856,T0309201848,2
T0309231856,T0309227837,1
T0309231856,T0309226834,1
T0309231856,T0309202846,2
T0309269880,T0309270878,1
T0309269880,T0309236894,2
T0309269880,T0309236892,2
T0309269880,T0309238897,2
T0309269880,T0309238894,2
T0309269880,T0309241896,2
T0309269880,T0309287844,1
T0309269880,T0309235897,2
T0309269880,T0310239900,2
T0309268839,T0309250865,2
T0309268839,T0309252867,2
T0309268839,T0309257868,2
T0309268839,T0309249869,2
T0309202821,T0208195791,2
T0309202821,T0208197794,2
T0309202821,T0208196793,2
T0309202821,T0209170813,1
T0309202821,T0209170813,1
T0309204868,T0209184883,1
T0309204868,T0309223847,2
T0309204868,T0309224838,2
T0309204868,T0309220846,2
T0309204868,T0309225838,2
T0309204868,T0309221844,2
T0309235872,T0309216847,2
T0309235872,T0309213849,2
T0309235872,T0309203841,1
T0309235872,T0309209847,1
T0309235872,T0309209849,2
T0309235872,T0309213853,2
T0309235872,T0309214845,2
T0309295805,T0309265822,2
T0309295805,T0309270822,2
T0309295805,T0408318771,1
T0309295805,T0408313779,1
T0309295805,T0408311781,1
T0309237846,T0309273841,2
T0309237846,T0309268843,2
T0309237846,T0309272842,2
T0309237846,T0309236858,1
T0309245878,T0310231906,2
T0309245878,T0310226908,2
T0309286888,T0309252887,2
T0309286888,T0309247883,2
T0309229818,T0309229849,2
T0309229818,T0309223848,2
T0309229818,T0309230847,2
T0309229818,T0309254816,1
T0309229818,T0309228849,2
T0309257823,T0309281813,1
T0309257823,T0309246850,2
T0309257823,T0309242854,2
T0309257823,T0309247854,2
T0309257823,T0309247856,2
T0309257823,T0309245852,2
T0310210948,T0210173955,1
T0310210948,T0210173955,1
T0310210948,T0210188952,1
T0310210948,T0310219912,2
T0310210948,T0310213916,2
T0310281918,T0310256933,2
T0310281918,T0310255933,2
T0310281918,T0310253933,2
T0310281918,T0310254934,2
T0310281918,T0310256935,2
T0310294932,T0310271903,2
T0310294932,T0310275905,2
T0310294932,T0310270902,2
T0310294932,T0310274903,2
T0310294932,T0310277903,2
T0310294932,T0310271907,2
T0310294932,T0310274906,2
T0310247998,T0310250978,1
T0310271982,T0310247958,2
T0310271982,T0310245957,1
T0310271982,T0310250954,2
T0310271982,T0310250955,2
T0310271982,T0310253956,2
T0310252928,T0310252962,2
T0310252928,T0310256957,2
T0310252928,T0310254958,2
T0310214969,T0210191949,2
T0310214969,T0210185940,1
T0310214969,T0210190946,2
T0310214969,T0210190941,2
T0310214969,T0210190948,2
T0310214969,T0210179935,1
T0310214969,T0310207962,1
T0310214969,T0310213968,1
T0310262995,T0310292981,1
T0310262995,T0310284985,1
T0310255974,T0310224960,2
T0310255974,T0310242949,1
T0310255974,T0310221960,2
T0310255974,T0310223961,2
T0310255974,T0310222957,2
T0310255974,T0310229960,2
T0310255974,T0310229957,2
T0310247987,T0310218996,2
T0310247987,T0310211990,2
T0310247987,T0310216990,2
T0310247987,T0310215991,2
T0310274968,T0310245936,1
T0310274968,T0310259951,1
T0310274968,T0310242933,1
T0310274968,T0310250944,2
T0310274968,T0310242933,1
T0310274968,T0310250942,1
T0310213967,T0210175980,1
T0310213967,T0310224931,2
T0310213967,T0310210968,1
T0310213967,T0310227934,2
T0310213967,T0310221937,2
T0310269958,T0310273968,1
T0310269958,T0310299972,2
T0310269958,T0310281990,1
T0310269958,T0310281988,1
T0310269958,T0410301975,2
T0310269958,T0410303974,2
T0310286953,T0310265981,2
T0310286953,T0310292949,1
T0310286953,T0310269982,2
T0310286953,T0310271978,2
T0310286953,T0310272980,2
T0310286953,T0310273977,2
T0310286953,T0410315934,1
T0401315009,T0301283002,1
T0401315009,T0301280002,1
T0401315009,T0401305007,1
T0401394006,T0501402033,2
T0401394006,T0501406033,2
T0401394006,T0501419017,1
T0401394006,T0501426019,1
T0401339053,T0401318056,1
T0401372025,T0401336037,1
T0401372025,T0401356030,1
T0401372025,T0401341035,1
T0401300022,T0301274014,2
T0401300022,T0301270015,2
T0401300022,T0301274010,2
T0401300022,T0301265014,2
T0401319062,T0301287067,1
T0401319062,T0301298065,1
T0401319062,T0401320027,2
T0401319062,T0401323029,2
T0401319062,T0401322031,2
T0401319062,T0401328031,2
T0401371001,T0401345015,2
T0401371001,T0401340017,2
T0401371001,T0401344015,2
T0401371001,T0401347012,2
T0401371001,T0401339011,2
T0401371001,T0401344015,2
T0401374029,T0401392003,2
T0401374029,T0401391004,2
T0401338024,T0401305036,1
T0401338024,T0401304036,1
T0401338024,T0401308034,1
T0401351058,T0401364087,2
T0401351058,T0401369087,2
T0401351058,T0401369088,2
T0401351058,T0401366087,2
T0401351058,T0401367087,2
T0401351058,T0401364090,2
T0401397088,T0501432094,2
T0401397088,T0502402125,1
T0401315058,T0301290038,2
T0401315058,T0301288042,2
T0401315058,T0401305042,1
T0401327046,T0401310078,2
T0401327046,T0401354030,1
T0401327046,T0401310075,2
T0401327046,T0401307075,2
T0402357102,T0401365075,2
T0402357102,T0401367071,2
T0402357102,T0402322111,1
T0402344119,T0402310120,2
T0402344119,T0402310112,2
T0402344119,T0402311113,2
T0402344119,T0402313118,2
T0402344119,T0402306119,2
T0402344119,T0402311113,2
T0402380111,T0402390143,2
T0402380111,T0402388140,2
T0402380111,T0402391144,2
T0402380111,T0402387141,2
T0402380111,T0402390139,2
T0402352110,T0402378131,2
T0402352110,T0402369129,1
T0402352110,T0402376134,2
T0402352110,T0402376126,2
T0402328138,T0302293127,2
T0402328138,T0402317107,1
T0402328138,T0402323124,1
T0402338121,T0401325092,2
T0402338121,T0401327085,2
T0402338121,T0401330091,2
T0402338121,T0401331090,2
T0402338121,T0402321115,1
T0402338121,T0402305110,1
T0402383119,T0401380087,2
T0402383119,T0401382080,2
T0402382188,T0403389225,1
T0402382188,T0403388221,1
T0402382188,T0502417193,2
T0402382188,T0502413190,2
T0402382188,T0502415197,2
T0402382188,T0502414189,2
T0402382188,T0502416192,2
T0402377175,T0402347182,2
T0402377175,T0402341182,2
T0402377175,T0402341186,2
T0402377175,T0402345183,2
T0402354146,T0402372170,2
T0402354146,T0402375177,2
T0402354146,T0402358149,1
T0402354146,T0402373172,2
T0402354146,T0402371177,2
T0402354146,T0402378176,2
T0402367111,T0402369134,1
T0402367111,T0402368126,1
T0402367111,T0402397112,2
T0402367111,T0502402117,2
T0402367111,T0502405115,2
T0402367111,T0502403112,2
T0402314109,T0402345125,2
T0402314109,T0402337124,2
T0402314109,T0402341121,2
T0402314109,T0402345121,2
T0402314109,T0402339127,2
T0402314109,T0402337126,2
T0402314109,T0402337126,2
T0402314109,T0402340124,2
T0402314109,T0402341128,2
T0402314109,T0402341129,2
T0402314109,T0402346123,2
T0402353107,T0401363083,1
T0402353107,T0401358095,1
T0402353107,T0402318123,2
T0402353107,T0402321121,2
T0402353107,T0402321123,2
T0403343287,T0403310289,2
T0403343287,T0403310288,2
T0403343287,T0403311289,2
T0403343287,T0403314287,2
T0403353241,T0403334219,2
T0403353241,T0403319215,1
T0403353241,T0403318214,1
T0403375298,T0403351276,2
T0403375298,T0403352271,1
T0403375298,T0403342261,1
T0403375298,T0403350273,2
T0403375298,T0403354274,1
T0403375298,T0403349276,2
T0403375298,T0403349277,2
T0403381287,T0404391307,1
T0403381287,T0504408300,2
T0403370295,T0504402307,2
T0403325222,T0303292229,2
T0403325222,T0303296234,2
T0403325222,T0303295227,2
T0403325222,T0303291229,2
T0403325222,T0303296233,2
T0403325222,T0303295231,2
T0403325222,T0402332192,1
T0403325222,T0402332195,1
T0403300249,T0303290278,1
T0403300249,T0303296261,1
T0403300249,T0403335236,2
T0403300249,T0403330240,2
T0403300249,T0403334237,2
T0403300249,T0403329240,2
T0403317261,T0403353253,2
T0403392223,T0403374262,1
T0403392223,T0403383244,1
T0403392223,T0403383244,1
T0403392223,T0403377257,1
T0403392223,T0403376258,1
T0403392223,T0503420209,2
T0403392223,T0503423212,2
T0403392223,T0503424213,2
T0403392223,T0503425208,2
T0403392223,T0503422213,2
T0403330287,T0403360297,1
T0403330287,T0403333288,1
T0403330287,T0403364299,1
T0403330287,T0404339321,2
T0403330287,T0404345322,2
T0403330287,T0404340324,2
T0403347249,T0403311255,2
T0403347249,T0403316259,2
T0403347249,T0403313260,2
T0403347249,T0403353216,1
T0403347249,T0403310258,2
T0403347249,T0403315253,2
T0403347249,T0403309253,2
T0403347249,T0403354210,1
T0403347249,T0403311259,2
T0403364247,T0403342222,2
T0403364247,T0403341219,2
T0403364247,T0403346223,2
T0403364247,T0403341222,2
T0403364247,T0403344220,2
