CUT TREE,VICTIM,Category Damage
T0306298582,T0407305608,2
T0306298582,T0407302610,2
T0306298582,T0407302609,2
T0306298582,T0407309614,2
T0306298582,T0407303615,2
T0306244547,T0306209554,2
T0306244547,T0306213553,2
T0306244547,T0306207549,2
T0306244547,T0306247509,1
T0306244547,T0306209546,2
T0306244547,T0306212552,2
T0306265560,T0306288544,2
T0306265560,T0306290544,2
T0306265560,T0306285544,2
T0306265560,T0306286546,2
T0306265560,T0306289547,2
T0306265560,T0306290542,2
T0306265504,T0305293495,1
T0306265504,T0305293495,1
T0306265504,T0306252532,2
T0306265504,T0306255534,2
T0306265504,T0306256532,2
T0306203550,T0306203578,2
T0306203550,T0306203579,2
T0306203550,T0306201579,2
T0306203550,T0306202585,2
T0306203550,T0306208581,2
T0306233514,T0305200499,1
T0306233514,T0305221483,2
T0306233514,T0305200498,1
T0306233514,T0305216483,2
T0306233514,T0306216506,1
T0306272555,T0306266531,1
T0306272555,T0306245551,2
T0306272555,T0306243543,2
T0306265542,T0306271509,2
T0306265542,T0306250547,1
T0306265542,T0306249547,1
T0306201558,T0206190596,1
T0306201558,T0206193584,1
T0306201558,T0306231546,2
T0306201558,T0306236544,2
T0306214589,T0306244570,2
T0306214589,T0306248569,2
T0306290558,T0306258552,2
T0306290558,T0306257555,2
T0306290558,T0306260555,2
T0306290558,T0306259557,2
T0306290558,T0306286533,1
T0306290558,T0306257557,2
T0306276544,T0306252529,2
T0306276544,T0306252526,2
T0306276544,T0306252526,2
T0306276544,T0306251532,2
T0306284532,T0306290506,2
T0306284532,T0306285502,2
T0306284532,T0306286510,2
T0306284532,T0306285508,2
T0306284532,T0306284504,2
T0306284532,T0306283503,2
T0306252515,T0305261481,2
T0306252515,T0305266485,2
T0306252515,T0305266482,2
T0306252515,T0305260482,2
T0306252515,T0305261487,2
T0306252515,T0305262488,2
T0306252515,T0306249516,1
T0306258584,T0306283562,2
T0306258584,T0307234607,1
T0306207512,T0206179547,1
T0306207512,T0206197524,1
T0306207512,T0305233489,2
T0306207512,T0305231488,2
T0306207512,T0305236491,2
T0306293540,T0306297572,2
T0307268634,T0307246610,2
T0307268634,T0307249610,2
T0307268634,T0307251611,2
T0307268634,T0307253610,2
T0307268634,T0307253609,2
T0307268634,T0307233607,1
T0307268634,T0307245608,2
T0307268634,T0307245616,1
T0307268634,T0307246617,1
T0307268634,T0307233606,1
T0307268634,T0307238611,1
T0307268634,T0307253608,2
T0307233654,T0307245649,1
T0307233654,T0307264641,1
T0307233654,T0307260643,1
T0307233654,T0307247648,1
T0307233654,T0307221687,2
T0307232624,T0306248597,2
T0307232624,T0306242598,2
T0307232624,T0307243602,2
T0307232624,T0307201638,1
T0307232624,T0307204636,1
T0307232624,T0307247600,2
T0307232624,T0307209634,1
T0307295675,T0307272689,1
T0307295675,T0307277686,1
T0307295675,T0307270690,1
T0307295675,T0307265693,1
T0307295675,T0407309652,2
T0307295675,T0407311650,2
T0307232684,T0307264678,2
T0307232684,T0307264680,2
T0307232684,T0307260683,2
T0307232684,T0307262676,2
T0307232684,T0307262680,2
T0307232684,T0307263679,2
T0307232684,T0307262683,2
T0307232684,T0307265677,2
T0307219673,T0207192664,1
T0307219673,T0307210643,2
T0307219673,T0307211643,2
T0307219673,T0307211639,2
T0307219673,T0307211640,2
T0307219673,T0307203640,2
T0307219673,T0307209644,2
T0307219673,T0307207639,2
T0307283621,T0307250627,2
T0307283621,T0307245626,2
T0307283621,T0307251629,2
T0307283621,T0307251627,2
T0307283621,T0307249630,2
T0307283621,T0307246628,2
T0307252668,T0307284672,2
T0307227651,T0207198655,2
T0307227651,T0207199654,2
T0307227651,T0207197650,2
T0307227651,T0207197649,2
T0307227651,T0207194652,2
T0307227651,T0307201654,2
T0307227651,T0307229621,1
T0307227651,T0307228626,1
T0307268697,T0307292686,2
T0307268697,T0308253720,1
T0307249685,T0307274699,2
T0307249685,T0307276696,2
T0307249685,T0307274697,2
T0307249685,T0307274696,2
T0307249685,T0307277699,2
T0307249685,T0308274703,2
T0307249685,T0308274704,2
T0307249685,T0308271702,2
T0307249685,T0308275704,2
T0307249685,T0308277701,2
T0307278694,T0308250710,2
T0307278694,T0308252711,2
T0307278694,T0308250714,2
T0307278694,T0308250714,2
T0307278694,T0308253711,2
T0307235605,T0307253631,2
T0307235605,T0307247637,2
T0307235605,T0307258617,1
T0307235605,T0307249634,2
T0307235605,T0307247631,2
T0307235605,T0307253632,2
T0307235605,T0307246636,2
T0307235605,T0307243609,1
T0307235605,T0307269622,1
T0307255678,T0307277665,1
T0307255678,T0308244703,2
T0307255678,T0308239707,2
T0307255678,T0308238703,2
T0307255678,T0308236702,2
T0307255678,T0308242701,2
T0307255678,T0308241708,2
T0307255678,T0308239701,2
T0307255678,T0308237704,2
T0307255678,T0308237708,2
T0307299603,T0407309632,2
T0307299603,T0407307625,2
T0307299603,T0407306631,2
T0307299603,T0407310629,2
T0307299603,T0407311626,2
T0307282650,T0307257640,1
T0307282650,T0307254639,1
T0307282650,T0307272621,2
T0307229649,T0307260655,2
T0307229649,T0307232671,1
T0307229649,T0307234683,1
T0307229649,T0307232672,1
T0307210619,T0207178627,2
T0307210619,T0207178622,2
T0307210619,T0207176625,2
T0307210619,T0207180619,2
T0307210619,T0306214584,1
T0308299754,T0408316768,1
T0308299754,T0408319780,2
T0308299754,T0408317775,2
T0308282778,T0309280801,1
T0308282778,T0309280812,1
T0308282778,T0309280812,1
T0308282778,T0408313779,2
T0308282778,T0408312777,2
T0308264762,T0308284788,2
T0308264762,T0308298781,1
T0308264762,T0308281788,2
T0308264762,T0308284790,2
T0308225714,T0308205749,1
T0308225714,T0308211740,1
T0308225714,T0308210740,1
T0308266769,T0308298761,2
T0308266769,T0308292758,2
T0308221732,T0308234704,2
T0308221732,T0308237700,2
T0308221732,T0308233702,2
T0308270769,T0308254737,2
T0308270769,T0308239755,1
T0308270769,T0308245758,1
T0308299786,T0309298817,2
T0308299786,T0408325788,1
T0308299786,T0409300816,2
T0308299786,T0409301817,2
T0308207760,T0208183760,2
T0308207760,T0308205743,1
T0308207760,T0308206751,1
T0308202782,T0308201751,2
T0308202782,T0308202747,2
T0308202782,T0308205746,2
T0308202782,T0308203747,2
T0308202782,T0308200751,2
T0308217796,T0308248785,2
T0308217796,T0308243789,2
T0308217796,T0309211819,1
T0308217796,T0309209828,1
T0308212777,T0208190759,2
T0308212777,T0208186761,2
T0308212777,T0208188762,2
T0308212777,T0208187761,2
T0308212777,T0208189764,2
T0308249781,T0308276757,2
T0308249781,T0308273755,2
T0308249781,T0308273758,2
T0308249781,T0308274762,2
T0308249781,T0308273755,2
T0308249781,T0308269758,2
T0308249781,T0308271755,2
T0308249781,T0309223807,1
T0308249781,T0309215816,1
T0308249781,T0309224807,1
T0308249781,T0309214818,1
T0308249781,T0309221810,1
T0308276741,T0308299761,2
T0308276741,T0408306762,2
T0308276741,T0408304772,1
T0308276741,T0408306766,2
T0308276741,T0408306767,2
T0308276741,T0408309777,1
T0308248710,T0308249744,2
T0308248710,T0308277712,1
T0308248710,T0308277712,1
T0308248710,T0308253744,2
T0308248710,T0308269711,1
T0309210810,T0209183837,1
T0309210810,T0209175846,1
T0309210810,T0209194826,1
T0309210810,T0209185835,1
T0309210810,T0308234789,2
T0309210810,T0308234783,2
T0309210810,T0308237788,2
T0309210810,T0308230788,2
T0309210810,T0308231790,2
T0309210810,T0308230786,2
T0309231856,T0309238860,1
T0309231856,T0309247880,2
T0309231856,T0309246882,2
T0309231856,T0309247883,2
T0309252867,T0309229849,2
T0309252867,T0309237846,2
T0309252867,T0309230847,1
T0309225887,T0309238894,1
T0309225887,T0309241896,1
T0309225887,T0310241911,2
T0309225887,T0310240909,2
T0309225887,T0310242912,2
T0309269880,T0309246850,2
T0309269880,T0309251853,2
T0309269880,T0309242854,2
T0309269880,T0309249849,2
T0309269880,T0309250856,2
T0309269880,T0309247854,2
T0309269880,T0309247856,2
T0309269880,T0309249851,2
T0309269880,T0309245852,2
T0309268839,T0309246818,2
T0309268839,T0309244816,2
T0309268839,T0309243819,2
T0309268839,T0309239816,2
T0309268839,T0309243814,2
T0309268839,T0309245820,2
T0309268839,T0309245821,2
T0309202821,T0308214792,2
T0309202821,T0308210791,2
T0309202821,T0308213788,2
T0309202821,T0308209793,2
T0309202821,T0308211794,2
T0309202821,T0308208787,2
T0309204868,T0210188901,1
T0309204868,T0309233858,2
T0309204868,T0309236858,2
T0309204868,T0309233858,2
T0309204868,T0309232853,2
T0309235872,T0309260874,1
T0309235872,T0310239900,2
T0309235872,T0310234902,2
T0309235872,T0310238904,2
T0309295805,T0308258772,1
T0309295805,T0308284795,1
T0309295805,T0308271780,2
T0309295805,T0308276779,2
T0309270822,T0309295814,2
T0309270822,T0309257857,1
T0309270822,T0309297809,2
T0309270822,T0409300807,2
T0309245878,T0309261883,1
T0309245878,T0309268885,1
T0309245878,T0310256906,2
T0309245878,T0310259911,2
T0309245878,T0310250911,2
T0309286888,T0309294874,1
T0309286888,T0310258902,2
T0309286888,T0310255900,2
T0309286888,T0310254904,2
T0309286888,T0409303858,1
T0309229818,T0309265822,2
T0309229818,T0309260820,2
T0309229818,T0309256821,2
T0309229818,T0309257823,2
T0309229818,T0309260819,2
T0310210948,T0310218959,1
T0310210948,T0310228972,1
T0310210948,T0310235970,2
T0310210948,T0310237969,2
T0310210948,T0310226970,1
T0310210948,T0310237985,1
T0310281918,T0310294932,1
T0310281918,T0410306935,2
T0310281918,T0410304940,2
T0310219977,T0210196960,2
T0310219977,T0210199961,2
T0310219977,T0210190946,1
T0310219977,T0310201961,2
T0310247998,T0310217974,2
T0310247998,T0310219981,2
T0310247998,T0310218976,2
T0310247998,T0310218979,2
T0310252928,T0310285932,2
T0310252928,T0310286931,2
T0310252928,T0310281931,2
T0310252928,T0310253956,1
T0310235989,T0310258987,2
T0310235989,T0310259989,2
T0310235989,T0310263985,2
T0310235989,T0310258989,2
T0310214969,T0210185987,2
T0310214969,T0210186984,2
T0310214969,T0210183986,2
T0310214969,T0210189989,2
T0310214969,T0210190990,2
T0310214969,T0210184988,2
T0310214969,T0210187985,2
T0310214969,T0310228950,1
T0310214969,T0310229948,1
T0310255974,T0310250944,2
T0310255974,T0310250942,2
T0310274968,T0310264997,2
T0310274968,T0310265997,2
T0310274968,T0310265996,2
T0310213967,T0210181953,2
T0310213967,T0210185957,2
T0310213967,T0210179957,2
T0310213967,T0310206947,1
T0310213967,T0310202936,1
T0310213967,T0310208953,1
T0310213967,T0310208953,1
T0310269958,T0410300952,2
T0310269958,T0410302951,2
T0310286953,T0310296987,1
T0310286953,T0410316958,2
T0310286953,T0410319964,2
T0310286953,T0410314960,2
T0310286953,T0410313958,2
T0310286953,T0410311962,2
T0310286953,T0410317959,2
T0310286953,T0410316966,2
T0401329022,T0401351042,2
T0401329022,T0401351040,2
T0401329022,T0401349037,2
T0401329022,T0401348039,2
T0401329022,T0401352038,2
T0401396042,T0401377059,1
T0401396042,T0501416023,2
T0401396042,T0501411018,2
T0401396042,T0501417019,2
T0401396042,T0501413024,2
T0401396042,T0501418022,2
T0401396042,T0501413017,2
T0401315009,T0401337034,2
T0401315009,T0401339027,2
T0401315009,T0401338034,2
T0401315009,T0401334029,1
T0401315009,T0401341035,1
T0401315009,T0401348043,1
T0401394006,T0401363003,2
T0401374043,T0401360069,2
T0401374043,T0401388036,1
T0401374043,T0401362062,2
T0401374043,T0401390035,1
T0401374043,T0401363065,2
T0401374043,T0501404029,1
T0401352084,T0401327085,2
T0401352084,T0401328081,2
T0401352084,T0401350067,1
T0401352084,T0401323082,2
T0401352084,T0401329080,2
T0401352084,T0401323077,2
T0401339053,T0401320027,2
T0401339053,T0401312026,1
T0401339053,T0401324038,1
T0401339053,T0401317027,2
T0401339053,T0401335049,1
T0401339053,T0401308021,1
T0401339053,T0401334048,1
T0401339053,T0401321035,1
T0401357025,T0401361037,1
T0401357025,T0401390039,2
T0401357025,T0401363043,1
T0401357025,T0401390033,2
T0401357025,T0401389037,2
T0401357025,T0401385039,2
T0401372025,T0401363009,1
T0401372025,T0401341006,2
T0401372025,T0401343007,2
T0401372025,T0401347012,2
T0401372025,T0401339011,2
T0401372025,T0401359001,1
T0401300022,T0401304026,1
T0401300022,T0401329050,1
T0401300022,T0401334056,1
T0401300022,T0401327046,2
T0401300022,T0401333056,1
T0401382091,T0401361084,2
T0401382091,T0401360078,2
T0401382091,T0401356083,2
T0401382091,T0401361080,2
T0401381022,T0401357033,2
T0401381022,T0401356030,2
T0401381022,T0401354030,2
T0401381022,T0401352028,2
T0401319062,T0301283058,2
T0401319062,T0301289054,2
T0401319062,T0301285057,2
T0401319062,T0301288056,2
T0401319062,T0301286056,2
T0401319062,T0401317053,1
T0401371001,T0401355022,1
T0401371001,T0401358018,1
T0401374029,T0401387054,2
T0401374029,T0401398041,1
T0401374029,T0401389053,2
T0401374029,T0401386054,2
T0401374029,T0401388054,2
T0401338024,T0401347004,1
T0401338024,T0401308034,2
T0401374082,T0401349076,1
T0401374082,T0401363054,2
T0401374082,T0401366056,2
T0401374082,T0401346075,1
T0401374082,T0401367054,2
T0401374082,T0401366056,2
T0401331004,T0401329037,2
T0401331004,T0401328031,2
T0401331004,T0401352001,1
T0401331004,T0401354001,1
T0401351058,T0401381060,2
T0401351058,T0401358095,1
T0401351058,T0401381067,2
T0401351058,T0401381066,2
T0401397088,T0402395103,1
T0401397088,T0501428085,2
T0401397088,T0501429085,2
T0401315058,T0301287077,2
T0401315058,T0301290082,2
T0401315058,T0301290079,2
T0401315058,T0301284076,2
T0401315058,T0301287082,2
T0402357102,T0401360075,2
T0402357102,T0402339103,1
T0402357102,T0402326104,1
T0402344119,T0402378131,2
T0402344119,T0402373136,2
T0402344119,T0402376134,2
T0402344119,T0402354141,1
T0402344119,T0402360156,1
T0402344119,T0402378137,2
T0402369134,T0402352162,1
T0402369134,T0402390119,2
T0402369134,T0402396122,2
T0402369134,T0402392119,2
T0402369134,T0402399119,2
T0402369134,T0402391119,2
T0402368145,T0402345138,2
T0402368145,T0402342134,2
T0402368145,T0402345130,2
T0402368145,T0402341129,2
T0402380111,T0402364141,2
T0402380111,T0402360140,2
T0402380111,T0501417085,1
T0402380111,T0501405094,1
T0402380111,T0501401096,1
T0402352110,T0402345144,2
T0402352110,T0402370105,1
T0402352110,T0402340142,2
T0402352110,T0402375103,1
T0402352110,T0402345140,2
T0402328138,T0402310167,1
T0402338121,T0402304119,2
T0402338121,T0402306119,2
T0402338121,T0402301116,2
T0402313132,T0302292146,2
T0402313132,T0302293149,2
T0402313132,T0302287150,2
T0402313132,T0302285147,2
T0402313132,T0302291146,2
T0402383119,T0402395153,2
T0402383119,T0402397148,2
T0402383119,T0502401154,2
T0402383119,T0502400151,2
T0402383119,T0502422136,1
T0402383119,T0502421136,1
T0402382188,T0402359155,1
T0402382188,T0402357167,2
T0402382188,T0402355174,2
T0402377175,T0402394144,2
T0402377175,T0402396145,2
T0402354146,T0402331169,2
T0402354146,T0402332169,2
T0402354146,T0402374126,1
T0402354146,T0402329166,2
T0402354146,T0402358142,1
T0402354146,T0402386112,1
T0402354146,T0402332170,2
T0402324135,T0302297142,2
T0402324135,T0302299140,2
T0402324135,T0302296139,2
T0402324135,T0302294142,2
T0402324135,T0402325126,1
T0402367111,T0401375078,2
T0402367111,T0401372075,2
T0402367111,T0401369076,2
T0402367111,T0401367079,2
T0402367111,T0401374077,2
T0402314109,T0302281111,2
T0402314109,T0302283105,2
T0402314109,T0302285110,2
T0402314109,T0302286105,2
T0402314109,T0302287109,2
T0402314109,T0302281112,2
T0402314109,T0401313080,1
T0402353107,T0401381073,1
T0402353107,T0401381073,1
T0402353107,T0401369088,1
T0402353107,T0401378077,1
T0402353107,T0401362096,1
T0402353107,T0402330131,2
T0402353107,T0402329133,2
T0402353107,T0402327125,2
T0402318151,T0402346169,2
T0402318151,T0402324164,1
T0402318151,T0402350163,2
T0402318151,T0402347170,2
T0402318151,T0402330177,1
T0402318151,T0402347164,2
T0402318151,T0402349168,2
T0403367275,T0403339284,2
T0403367275,T0403343287,2
T0403367275,T0403339283,2
T0403367275,T0403337282,2
T0403367275,T0403338283,2
T0403353241,T0403383225,2
T0403353241,T0403337265,1
T0403353241,T0403338263,1
T0403353241,T0403380221,2
T0403353241,T0403383225,2
T0403353241,T0403380219,2
T0403375298,T0504407313,2
T0403375298,T0504407316,2
T0403375298,T0504401319,2
T0403375298,T0504404321,2
T0403381287,T0504404310,2
T0403381287,T0504406312,2
T0403381287,T0504408307,2
T0403381287,T0504401310,2
T0403381287,T0504402307,2
T0403381287,T0504408306,2
T0403381287,T0504404309,2
T0403370295,T0404384325,2
T0403370295,T0404381329,2
T0403325222,T0303292229,2
T0403325222,T0303295227,2
T0403325222,T0303291229,2
T0403325222,T0303292222,2
T0403325259,T0403342247,1
T0403320265,T0403323297,2
T0403320265,T0403321295,2
T0403320265,T0403321290,2
T0403320265,T0403319297,2
T0403320265,T0403316296,2
T0403300249,T0303282218,2
T0403300249,T0303284220,2
T0403300249,T0303283217,2
T0403300249,T0303280218,2
T0403317261,T0303285274,2
T0403317261,T0303284273,2
T0403317261,T0403325236,1
T0403392223,T0402363198,2
T0403392223,T0402365190,1
T0403392223,T0402369199,2
T0403392223,T0402362185,1
T0403392223,T0402370195,1
T0403392223,T0403369202,2
T0403392223,T0403382211,1
T0403392223,T0403368200,2
T0403330287,T0404318320,2
T0403330287,T0404318319,2
T0403330287,T0404311320,2
T0403330287,T0404311318,2
T0403330287,T0404320320,2
T0403330287,T0404319322,2
T0403330287,T0404313319,2
T0403357228,T0403328230,2
T0403354234,T0403343258,2
T0403330286,T0403337258,2
T0403330286,T0403302298,1
T0403330286,T0403341258,2
T0403330286,T0403342261,2
T0403330286,T0403339259,2
T0403347249,T0403347287,2
T0403347249,T0403351283,2
T0403364247,T0403351218,2
T0403364247,T0403353216,2
T0403364247,T0403353213,2
T0403364247,T0403335236,1
T0403344230,T0403315220,2
T0403344230,T0403314226,2
T0403390269,T0503402238,2
T0403390269,T0503402237,2
T0403390269,T0503401237,2
T0403390269,T0503404236,2
T0403390269,T0503401239,2
T0404324393,T0404335392,1
T0404324393,T0405323421,2
T0404324393,T0405323424,2
T0404324393,T0405321429,2
T0404324393,T0405324423,2
T0404324393,T0405319426,2
T0404324393,T0405322426,2
T0404302361,T0404330373,2
T0404302361,T0404317394,1
T0404302361,T0404331373,2
T0404302361,T0404330371,2
T0404302361,T0404333378,2
T0404378352,T0404356369,2
T0404378352,T0404360376,2
T0404378352,T0404356371,2
T0404378352,T0404362373,2
T0404378352,T0404362370,2
T0404389387,T0405379409,1
T0404389387,T0504416373,2
T0404389387,T0504416375,2
T0404389387,T0504415375,2
T0404389387,T0504414378,2
T0404389387,T0504421374,2
T0404353369,T0404364346,1
T0404353369,T0404323381,2
T0404353369,T0404367338,1
T0404353369,T0404325387,2
T0404353369,T0404328381,2
T0404311328,T0403314296,2
T0404363301,T0403377271,2
T0404363301,T0403379268,2
T0404363301,T0403381268,2
T0404363301,T0403379269,2
T0404363301,T0403375268,2
T0404363301,T0404343311,1
T0404363301,T0404337314,1
T0404363301,T0404330318,1
T0404363301,T0404353306,1
T0404324392,T0404339387,1
T0404324392,T0404360379,1
T0404324392,T0405313423,2
T0404324392,T0405316427,2
T0404324392,T0405314424,2
T0404324392,T0405311423,2
T0404324392,T0405314423,2
T0404304322,T0304292351,2
T0404304322,T0304289352,2
T0404304322,T0304287356,2
T0404304322,T0404336306,1
T0404304322,T0404322313,1
T0404304322,T0404340304,1
T0404357325,T0403325298,1
T0404357325,T0404337305,2
T0404357325,T0404334304,2
T0404357325,T0404333301,2
T0404365308,T0403354274,2
T0404312325,T0404329303,2
T0404312325,T0404325308,2
T0404355343,T0404330316,1
T0404355343,T0404329322,2
T0404355343,T0404324309,1
T0404355343,T0404335325,2
T0404355343,T0404330324,2
T0404313398,T0405321401,1
T0404313398,T0405324432,2
T0404313398,T0405325431,2
T0404313398,T0405328426,2
T0404360322,T0404396329,2
T0404360322,T0404392326,2
T0405321447,T0405302469,2
T0405321447,T0405350427,1
T0405321447,T0405306474,2
T0405388429,T0405368444,1
T0405388429,T0505405409,2
T0405388429,T0505406405,2
T0405335468,T0405308457,2
T0405335468,T0405314455,2
T0405335468,T0405314454,2
T0405335468,T0405329457,1
T0405309420,T0305281436,2
T0405309420,T0305285434,2
T0405309420,T0305286435,2
T0405309420,T0305286435,2
T0405309420,T0305285441,2
T0405309440,T0305274428,2
T0405309440,T0305274425,2
T0405309440,T0405307434,1
T0405351467,T0405377451,2
T0405351467,T0405385450,2
T0405351467,T0405385449,2
T0405351467,T0405383449,2
T0405351467,T0405379449,2
T0405351467,T0405377454,2
T0405351467,T0405383450,2
T0405351467,T0405381448,2
T0405351467,T0406333503,1
T0405336423,T0404335390,2
T0405336423,T0404339390,2
T0405343499,T0405309482,2
T0405343499,T0405316482,2
T0405343499,T0405318481,2
T0405343499,T0405322465,1
T0405343499,T0405314481,2
T0405343499,T0405311477,2
T0405343499,T0405314482,2
T0405343499,T0405309479,2
T0405368440,T0405387410,1
T0405368440,T0405341460,2
T0405368440,T0405390406,1
T0405368440,T0405380421,1
T0405344440,T0405314443,2
T0405344440,T0405309447,2
T0405344440,T0405349414,1
T0405370453,T0505402456,2
T0405370453,T0505404455,2
T0405370453,T0505406450,2
T0405301498,T0306286518,2
T0405301498,T0306284521,2
T0405301498,T0405326481,1
T0405320469,T0305289455,2
T0405320469,T0305285453,2
T0405320469,T0305294455,2
T0405320469,T0405315458,1
T0405320469,T0405303434,1
T0405354495,T0406374511,1
T0405354495,T0406389524,1
T0405354495,T0406384519,1
T0405354495,T0406374522,2
T0405354495,T0406372519,2
T0405354495,T0406374511,1
T0405375447,T0405398474,2
T0405375447,T0405387458,1
T0405375447,T0405397468,1
T0405375447,T0405387458,1
T0405375447,T0505402470,2
T0405375447,T0505409478,1
T0405375447,T0505401468,2
T0406308549,T0406335569,2
T0406308549,T0406334566,2
T0406308549,T0406333569,2
T0406308549,T0406335570,2
T0406308549,T0406332573,2
T0406308549,T0406319564,1
T0406308549,T0406335572,2
T0406308549,T0406311553,1
T0406308549,T0406335585,1
T0406340505,T0405375499,2
T0406340505,T0405373499,2
T0406340505,T0405374497,2
T0406340505,T0406377505,2
T0406340505,T0406376501,2
T0406340505,T0406375500,2
T0406340505,T0406379503,2
T0406307593,T0306280596,2
T0406307593,T0306279593,2
T0406360577,T0406374552,1
T0406360577,T0406336595,2
T0406360577,T0406336595,2
T0406369599,T0406345575,1
T0406369599,T0406353581,2
T0406369599,T0406351578,2
T0406369599,T0406365595,1
T0406369599,T0406362592,1
T0406392521,T0505402495,2
T0406392521,T0505403490,2
T0406392521,T0505407492,2
T0406392521,T0505408497,2
T0406386542,T0406355544,2
T0406386542,T0406356546,2
T0406386542,T0406388509,1
T0406386542,T0406358544,2
T0406386542,T0406387518,1
T0406386542,T0406352544,2
T0406386542,T0406350544,2
T0406338555,T0406334576,1
T0406338555,T0406372554,2
T0406338555,T0406369550,2
T0406338555,T0406371546,2
T0406311586,T0407335606,1
T0406311586,T0407333611,2
T0406311586,T0407326610,2
T0406311586,T0407335611,2
T0406311586,T0407328600,1
T0406311586,T0407340609,1
T0406311586,T0407329612,2
T0406311586,T0407329614,2
T0406318564,T0306289578,2
T0406318564,T0306290583,2
T0406318564,T0306289582,2
T0406318564,T0306288581,2
T0406318564,T0306285582,2
T0406318564,T0306285580,2
T0406318564,T0406333537,1
T0406349535,T0406357510,2
T0406349535,T0406352507,2
T0406349535,T0406357506,2
T0406307501,T0305288482,2
T0406307501,T0305280478,2
T0406307501,T0305281480,2
T0406312516,T0405307487,1
T0406312516,T0405307486,1
T0406336578,T0406372579,2
T0406336578,T0406375577,2
T0406336578,T0406374578,2
T0406336578,T0406368578,2
T0406336578,T0406369582,2
T0406336578,T0406369582,2
T0406336578,T0407338614,1
T0406336578,T0407338611,1
T0406309543,T0406339533,2
T0406336506,T0405342477,2
T0406336506,T0405340478,2
T0406336506,T0406326507,1
T0406336506,T0406325507,1
T0406336506,T0406307509,1
T0406336506,T0406325507,1
T0406387503,T0406389506,1
T0406387503,T0406399522,1
T0406387503,T0506412522,2
T0406387503,T0506418521,2
T0406387503,T0506418523,2
T0406309521,T0306287535,1
T0406309521,T0306273544,1
T0406309521,T0306278541,1
T0406309521,T0405326494,2
T0406368553,T0406342582,2
T0406368553,T0406394530,1
T0406368553,T0406383540,1
T0406368553,T0506403523,1
T0407331604,T0407329635,2
T0407331604,T0407331641,2
T0407331604,T0407329640,2
T0407331604,T0407329642,2
T0407331604,T0407323639,2
T0407331604,T0407327638,2
T0407331604,T0407328641,2
T0407367614,T0406364582,1
T0407367614,T0406364583,1
T0407367614,T0406365594,1
T0407367614,T0407335615,2
T0407390682,T0407397674,1
T0407390682,T0407369698,2
T0407390682,T0407364698,2
T0407390682,T0408367700,2
T0407390682,T0408372702,2
T0407390682,T0408363700,2
T0407390682,T0507415654,1
T0407390682,T0507419648,1
T0407390682,T0507406664,1
T0407344667,T0407366650,2
T0407344667,T0407369652,2
T0407344667,T0407332689,1
T0407344667,T0407368654,2
T0407344667,T0407365653,2
T0407344667,T0407334685,1
T0407344667,T0407338678,1
T0407322637,T0307295624,2
T0407322637,T0307294623,2
T0407322637,T0307297622,2
T0407322637,T0407311615,1
T0407322637,T0407300626,2
T0407322637,T0407300627,2
T0407384637,T0407393631,1
T0407384637,T0407368662,2
T0407384637,T0407369662,2
T0407384637,T0507411619,1
T0407384637,T0507400626,1
T0407384637,T0507416616,1
T0407347692,T0408379709,2
T0407347692,T0408374703,2
T0407347692,T0408376704,2
T0407347692,T0408376711,2
T0407384635,T0507417638,2
T0407384635,T0507422635,2
T0407384635,T0507415633,2
T0407311689,T0407315691,1
T0407311689,T0407323695,1
T0407311689,T0408325719,2
T0407311689,T0408334700,1
T0407311689,T0408325724,2
T0407311689,T0408323716,2
T0407311689,T0408325717,2
T0407311689,T0408346706,1
T0407311689,T0408326722,2
T0407389614,T0407359612,2
T0407389614,T0407358618,2
T0407385600,T0406351588,2
T0407385600,T0406352586,2
T0407385600,T0406375573,1
T0407385600,T0406375572,1
T0407385600,T0406372563,1
T0407381685,T0408378714,2
T0407381685,T0507412680,1
T0407381685,T0507410680,1
T0407323686,T0307296670,2
T0407323686,T0307297668,2
T0407323686,T0307297674,2
T0407323686,T0407300671,2
T0407323686,T0407319680,1
T0407305619,T0306288590,1
T0407305619,T0307283604,2
T0407305619,T0307280610,2
T0407305619,T0307279607,2
T0407305619,T0307281606,2
T0407313630,T0407334649,2
T0407313630,T0407339646,2
T0407313630,T0407318636,1
T0407313630,T0407337645,2
T0407317669,T0308295705,1
T0407317669,T0407347649,2
T0407317669,T0407342655,2
T0407317669,T0407344655,2
T0407353625,T0407368624,1
T0407353625,T0407355654,2
T0407353625,T0407354655,2
T0407353625,T0407383623,1
T0407326617,T0307291624,2
T0407326617,T0307292620,2
T0407326617,T0307292626,2
T0407326617,T0406330595,1
T0408399712,T0407373698,2
T0408399712,T0407383689,1
T0408344754,T0408353773,1
T0408344754,T0408371763,2
T0408344754,T0408373764,2
T0408344754,T0408373769,2
T0408344754,T0408374766,2
T0408344754,T0408370769,2
T0408344754,T0408357782,1
T0408344754,T0408372768,2
T0408319760,T0408343748,2
T0408319760,T0408304783,1
T0408319760,T0408317763,1
T0408319760,T0408344743,2
T0408319760,T0408340744,2
T0408319760,T0408312770,1
T0408319760,T0408337748,2
T0408319760,T0408336744,2
T0408319760,T0408336747,2
T0408365751,T0408390749,2
T0408365751,T0408394751,2
T0408377779,T0408366747,1
T0408377779,T0408348768,2
T0408306728,T0308277750,2
T0408306728,T0308274747,2
